X,Y,objectid,wri_id,mill_name_,latitude,longitude,iso,certificat,group_name
102.545400000066863,3.768500000350247,227,WRI_441,KS SEROJA (JENGKA 18)-PAHANG,3.7685,102.5454,MYS,None,Unknown
102.642199999987909,-2.185299999875533,240,WRI_473,Pelakar,-2.1853,102.6422,IDN,None,Unknown
104.466000000807412,-2.949200000629622,241,WRI_477,Pangkalan Panji,-2.9492,104.466,IDN,None,Unknown
99.235600000314591,3.012299999827768,242,WRI_478,Bumi Sawit,3.0123,99.2356,IDN,None,Unknown
103.176399999253391,-2.900199999931147,243,WRI_479,Muara Kandis,-2.9002,103.1764,IDN,None,Unknown
-2.117300000389882,7.200000000359413,244,WRI_480,8 DEGREES NORTH,7.2,-2.1173,GHA,None,Unknown
99.320499999700615,7.70999999965373,245,WRI_481,Lam Soon (Thailand) PCL - Trang Plant,7.71,99.3205,THA,None,Unknown
99.021900000157586,8.153800000235833,246,WRI_482,United Palm Oil Industry Public Company Limited (UPOIC) - Krabinoi,8.1538,99.0219,THA,None,Unknown
118.525799999412627,5.430299999592783,247,WRI_50,Unico Desa Plantations,5.4303,118.5258,MYS,None,Unknown
101.976400000618185,3.647200000382709,248,WRI_503,KS KRAU-PAHANG,3.6472,101.9764,MYS,None,Unknown
101.580000000173115,3.379999999643135,249,WRI_504,KS MEMPAGA-PAHANG,3.38,101.58,MYS,None,Unknown
102.478100000339836,2.997799999305502,250,WRI_506,KS SERTING HILIR-N. SEMBILAN,2.9978,102.4781,MYS,None,Unknown
102.42560000004022,4.936399999712935,251,WRI_508,KS ARING B-KELANTAN,4.9364,102.4256,MYS,None,Unknown
117.645299999803214,5.618299999705979,252,WRI_51,Ladang Mill,5.6183,117.6453,MYS,None,Unknown
101.864799999473107,0.653899999380274,254,WRI_514,PKS Sei Buatan,0.6539,101.8648,IDN,None,Unknown
110.292799999421831,-0.106799999986692,255,WRI_515,PKS Gunung Meliau,-0.1068,110.2928,IDN,None,Unknown
100.785300000473271,4.275299999803675,256,WRI_516,Kilang Kelapa Sawit Changkat Chermin,4.2753,100.7853,MYS,None,Unknown
117.868799999872408,5.817699999996447,259,WRI_53,Akrab Perkasa,5.8177,117.8688,MYS,None,Unknown
101.278599999500202,4.086599999853724,260,WRI_531,Kilang Kelapa Sawit Yee Lee Palm Oil Industries,4.0866,101.2786,MYS,None,Unknown
100.720400000046439,4.447699999892019,261,WRI_535,Kilang Kelapa Sawit United Int. Enterprise  (UIE),4.4477,100.7204,MYS,None,Unknown
102.931300000092705,3.366499999737881,262,WRI_539,CHINI 2 POM,3.3665,102.9313,MYS,None,Unknown
103.440099999952395,2.703299999968454,263,WRI_541,SELENDANG POM,2.7033,103.4401,MYS,None,Unknown
117.701099999926598,5.785300000113227,265,WRI_545,PEMBANGUNAN,5.7853,117.7011,MYS,None,Unknown
-87.887900000088507,15.743200000520563,267,WRI_552,COINSU,15.7432,-87.8879,HND,None,Unknown
-74.194799999921173,10.704400000132962,268,WRI_554,FRUPALMA S.A.,10.7044,-74.1948,COL,None,Unknown
-74.168900000024905,10.618899999392186,269,WRI_555,PALMACEITE S.A.,10.6189,-74.1689,COL,None,Unknown
-73.566300000492262,9.651499999908514,270,WRI_556,PALMAGRO S.A.,9.6515,-73.5663,COL,None,Unknown
-73.94410000029734,9.935999999995575,271,WRI_557,PALMARIGUANI S.A.,9.936,-73.9441,COL,None,Unknown
117.328000000061053,5.646000000488332,272,WRI_56,Ever-Yield,5.646,117.328,MYS,None,Unknown
-90.165799999387829,16.139700000165757,273,WRI_560,REPSA II,16.1397,-90.1658,GTM,None,Unknown
-88.564799999927104,15.581299999899963,274,WRI_564,EXPORTADORA ATLANTICO,15.5813,-88.5648,GTM,None,Unknown
-89.291799999866839,15.344800000716628,275,WRI_569,PATAXTE,15.3448,-89.2918,GTM,None,Unknown
116.087199999848124,5.334599999490088,276,WRI_57,Keningau Palm Oil  Mill,5.3346,116.0872,MYS,None,Unknown
99.703600000393166,0.238100000488486,277,WRI_573,PT. BERKAT SAWIT SEJAHTERA,0.2381,99.7036,IDN,None,Unknown
100.751500000372786,0.477200000274983,278,WRI_574,PT. FORTIUS AGRO ASIA,0.4772,100.7515,IDN,None,Unknown
99.995099999798157,1.073599999529464,279,WRI_579,PT. MANDIRI SAWIT BERSAMA,1.0736,99.9951,IDN,None,Unknown
117.562800000615667,6.473799999981914,280,WRI_58,Meridian Plantations,6.4738,117.5628,MYS,None,Unknown
-74.200000000351253,10.722200000128575,281,WRI_585,INVERSORA DEL MAGDALENA & CIA S.A.,10.7222,-74.2,COL,None,Unknown
-73.558299999830624,3.515899999387165,283,WRI_587,Agropecuaria Santa Maria S.A. San Martin,3.5159,-73.5583,COL,None,Unknown
118.165299999690916,5.638999999772878,284,WRI_59,Melangking Oil  Palm Plantation,5.639,118.1653,MYS,None,Unknown
-73.579400000228233,3.564600000094873,285,WRI_599,Entrepalmas S.A.S.,3.5646,-73.5794,COL,None,Unknown
103.642099999590926,1.558000000204952,286,WRI_6,EPA Management,1.558,103.6421,MYS,None,Unknown
115.705000000577456,5.308600000531584,287,WRI_60,Beaufort Palm Oil Mill,5.3086,115.705,MYS,None,Unknown
103.092400000390981,2.967599999876729,288,WRI_607,KILANG SAWIRA MAKMUR SDN.BHD.,2.9676,103.0924,MYS,None,Unknown
116.421100000064868,5.326300000284265,289,WRI_61,Sook Oil  Mill,5.3263,116.4211,MYS,None,Unknown
-82.944699999992451,8.435800000389699,290,WRI_611,COOPEAGROPAL EL ROBLE,8.4358,-82.9447,CRI,None,Unknown
-82.850500000286445,8.443300000134123,291,WRI_612,COOPEMAPACHI,8.4433,-82.8505,PAN,None,Unknown
-73.580799999445716,3.995099999872008,292,WRI_613,ALIANZA ORIENTAL S.A.,3.9951,-73.5808,COL,None,Unknown
-74.218600000092948,11.002700000323378,293,WRI_614,GRADESA S.A.,11.0027,-74.2186,COL,None,Unknown
-76.995500000238096,-0.382499999910412,294,WRI_620,EXTRACTORA RIO COCA S.A.,-0.3825,-76.9955,ECU,None,Unknown
118.412900000405841,4.509399999826449,296,WRI_63,Kilang Kelapa Sawit Pinangah,4.5094,118.4129,MYS,None,Unknown
-88.804199999963842,15.467999999806594,297,WRI_635,"EXTRACTORA LA FRANCIA, S. A.",15.468,-88.8042,GTM,None,Unknown
114.169899999829653,3.688899999368915,298,WRI_638,PELITA TINJAR,3.6889,114.1699,MYS,None,Unknown
118.198099999708674,4.476500000298683,299,WRI_64,QL Plantation,4.4765,118.1981,MYS,None,Unknown
110.455499999852393,1.390600000375162,300,WRI_642,SAMARAHAN JAYA,1.3906,110.4555,MYS,None,Unknown
117.341400000270994,6.659699999856356,301,WRI_643,GENTING JAMBONGANG,6.6597,117.3414,MYS,None,Unknown
99.618500000092311,2.706599999234034,302,WRI_657,PT ANUGRAH MULTI SAWITA,2.7066,99.6185,IDN,None,Unknown
117.882400000098897,4.247299999813023,303,WRI_66,Konsep Muktamad,4.2473,117.8824,MYS,None,Unknown
100.887499999942619,0.819299999755612,307,WRI_674,PT SUBUR ARUM MAKMUR SEMANANENEK MILL,0.8193,100.8875,IDN,None,Unknown
101.666800000165409,0.41439999925923,309,WRI_676,SI KIJANG,0.4144,101.6668,IDN,None,Unknown
110.673600000373341,-2.169899999498163,310,WRI_677,SANDIKA NATA PALMA,-2.1699,110.6736,IDN,None,Unknown
100.270300000100804,1.178499999630878,311,WRI_678,DALU DALU,1.1785,100.2703,IDN,None,Unknown
100.757200000395031,1.059999999876516,312,WRI_679,SONTANG,1.06,100.7572,IDN,None,Unknown
117.693500000196352,1.247800000013195,314,WRI_684,TELEN,1.2478,117.6935,IDN,None,Unknown
118.273300000538242,5.422999999861505,315,WRI_687,ASIATIC SRI TANJUNG POM,5.423,118.2733,MYS,None,Unknown
101.223200000308211,0.530900000237449,316,WRI_690,PT DIVA PRATAMA SAKTI,0.5309,101.2232,IDN,None,Unknown
100.554699999367699,0.610999999585673,317,WRI_691,PT LUBUK BENDAHARA PALMA INDUSTRI,0.611,100.5547,IDN,None,Unknown
100.525000000055456,0.675000000082474,318,WRI_694,PT MASUBA CITRA MANDIRI,0.675,100.525,IDN,None,Unknown
103.871499999698912,2.139999999418601,320,WRI_7,Kilang Sawit Risda Sg Ambat,2.14,103.8715,MYS,None,Unknown
118.282100000367748,4.618599999302482,321,WRI_70,Winsome Harvest Palm Oil Mill,4.6186,118.2821,MYS,None,Unknown
103.632800000169226,-1.538100000173607,322,WRI_701,SUNGAI BAHAR PACIFIC UTAMA,-1.5381,103.6328,IDN,None,Unknown
114.786300000503601,-3.725500000582362,323,WRI_704,PERKEBUNAN NUSANTARA XIII PELAIHARI,-3.7255,114.7863,IDN,None,Unknown
100.041900000075515,2.359700000528445,324,WRI_706,NEGERI LAMA I,2.3597,100.0419,IDN,None,Unknown
102.825600000783041,2.343699999793448,325,WRI_8,Kilang Sawit Bukit Kepong Felcra Bhd,2.3437,102.8256,MYS,None,Unknown
102.911199999777793,2.722200000218752,326,WRI_9,Pukin Palm Oil Mill,2.7222,102.9112,MYS,None,Unknown
103.051300000135882,2.251499999877589,327,WRI_709,Achi Jaya Plantations,2.2515,103.0513,MYS,None,Unknown
102.891799999969948,1.916799999897981,328,WRI_710,Bell Palm Industries,1.9168,102.8918,MYS,None,Unknown
102.482800000279411,2.324200000034057,329,WRI_712,Dominion Square,2.3242,102.4828,MYS,None,Unknown
103.267199999576547,2.02280000014991,330,WRI_713,Dara Lam Soon,2.0228,103.2672,MYS,None,Unknown
100.938299999652472,4.323499999262133,331,WRI_714,Kilang Sawit Felcra Berhad Sg Melikai,4.3235,100.9383,MYS,None,Unknown
102.718499999560962,2.077399999228255,332,WRI_715,Pamol Plantation,2.0774,102.7185,MYS,None,Unknown
102.624599999430629,2.600900000702139,333,WRI_716,Coronation Palm Oil Mill,2.6009,102.6246,MYS,None,Unknown
103.099600000088159,3.8927000001237,334,WRI_718,Kilang Sawit Muar,3.8927,103.0996,MYS,None,Unknown
117.53580000017925,5.706400000099491,335,WRI_720,Diamond Jubilee Oil Mill,5.7064,117.5358,MYS,None,Unknown
103.347399999921308,1.931099999776578,336,WRI_721,Bukit Benut Oil Palm Mill,1.9311,103.3474,MYS,None,Unknown
101.17449999942454,3.834200000056253,337,WRI_724,Suburban Properties,3.8342,101.1745,MYS,None,Unknown
101.105099999973007,4.924400000199363,338,WRI_725,Endau Palm Oil Mill,4.9244,101.1051,MYS,None,Unknown
118.145399999392524,5.423799999437888,339,WRI_726,Prosper Palm Oil Mill,5.4238,118.1454,MYS,None,Unknown
102.93999999946476,2.729500000203088,340,WRI_727,Kilang Kelapa Sawit Bukit Pasir,2.7295,102.94,MYS,None,Unknown
102.995599999571624,2.29119999945457,341,WRI_729,Kilang Sawit Panji Alam,2.2912,102.9956,MYS,None,Unknown
103.219000000081692,4.140699999901496,343,WRI_731,Ladang Tai Tak (Kota Tinggi),4.1407,103.219,MYS,None,Unknown
102.758399999716815,2.799899999541901,344,WRI_732,Perusahaan Minyak Sawit Bintang,2.7999,102.7584,MYS,None,Unknown
100.835799999709167,4.404099999683519,345,WRI_734,Sungei Kahang Palm Oil,4.4041,100.8358,MYS,None,Unknown
101.351900000621782,3.792199999612064,346,WRI_735,Victory Eng Hoe Plantations,3.7922,101.3519,MYS,None,Unknown
100.686700000403377,5.278800000032266,347,WRI_737,Arah Kawasan,5.2788,100.6867,MYS,None,Unknown
100.732499999699698,4.59310000040949,348,WRI_738,Awan Timur Palm Oil Mill Resources (Perak),4.5931,100.7325,MYS,None,Unknown
103.801400000638651,2.388199999654501,349,WRI_740,Felcra Processing & Engineering,2.3882,103.8014,MYS,None,Unknown
100.707100000293906,4.673899999977994,350,WRI_741,Kilang Minyak Sawit Kamunting,4.6739,100.7071,MYS,None,Unknown
103.621800000157805,1.888600000100386,351,WRI_742,Ladang Serasa,1.8886,103.6218,MYS,None,Unknown
100.468900000356442,4.954999999816097,352,WRI_743,Kilang Kelapa Sawit Lekir,4.955,100.4689,MYS,None,Unknown
101.281900000222294,4.159799999935645,353,WRI_744,Syarikat Peladang & Perusahaan Minyak,4.1598,101.2819,MYS,None,Unknown
100.671199999570604,4.251600000153589,354,WRI_745,Pinehill Plantations (Malaysia),4.2516,100.6712,MYS,None,Unknown
113.357500000013388,3.525299999954327,355,WRI_746,Sungai Kerang Development,3.5253,113.3575,MYS,None,Unknown
102.426699999682057,3.097499999706687,356,WRI_747,Synn Palm Oil,3.0975,102.4267,MYS,None,Unknown
117.568800000213614,6.466100000394939,358,WRI_749,Tian Siang Oil Mill (Air Kuning),6.4661,117.5688,MYS,None,Unknown
118.031099999371634,5.218099999677822,359,WRI_750,Tian Siang Oil Mill (Perak),5.2181,118.0311,MYS,None,Unknown
115.986300000037133,5.230799999619187,360,WRI_752,Melewar Properties,5.2308,115.9863,MYS,None,Unknown
118.555100000488451,4.989700000234627,361,WRI_753,Sankina Oil Mill,4.9897,118.5551,MYS,None,Unknown
103.434300000371053,1.965900000102199,362,WRI_754,THP Sabaco  (Sg Tenegang Mill),1.9659,103.4343,MYS,None,Unknown
103.361600000197413,2.058699999438122,363,WRI_758,Koong Shing,2.0587,103.3616,MYS,None,Unknown
101.096500000160063,3.968299999940374,364,WRI_759,Pontian Fico Plantation,3.9683,101.0965,MYS,None,Unknown
117.988599999899037,5.490100000445052,365,WRI_760,Golden Elate,5.4901,117.9886,MYS,None,Unknown
117.374399999407004,5.964400000392231,366,WRI_761,Genting SDC (Trushidup Mill),5.9644,117.3744,MYS,None,Unknown
117.708800000114294,5.517999999979942,367,WRI_762,Genting SDC (Tanjung Mill),5.518,117.7088,MYS,None,Unknown
100.483899999800357,5.207799999505688,368,WRI_764,Manilal & Sons (Malaya),5.2078,100.4839,MYS,None,Unknown
118.340100000673061,5.304700000409907,369,WRI_765,Tradelift Indopalm,5.3047,118.3401,MYS,None,Unknown
103.526000000319442,2.231900000412805,370,WRI_766,Syarikat Kretam Mill,2.2319,103.526,MYS,None,Unknown
99.228000000584359,8.519899999311999,371,WRI_767,Sabahmas Plantation  (Ribubonus),8.5199,99.228,THA,None,Unknown
117.620800000022712,5.710000000533685,372,WRI_768,Berkat Setia,5.71,117.6208,MYS,None,Unknown
116.960099999727305,6.67519999982776,373,WRI_769,Prolific Yield,6.6752,116.9601,MYS,None,Unknown
100.674100000259571,5.174800000731407,374,WRI_770,Malsa Corporation,5.1748,100.6741,MYS,None,Unknown
116.942500000068307,5.336400000102961,375,WRI_771,Wee Tee Tong Palm Oil Mill,5.3364,116.9425,MYS,None,Unknown
103.877999999787335,2.194700000189638,376,WRI_772,Ever-Yield,2.1947,103.878,MYS,None,Unknown
118.325999999956082,5.243999999789086,377,WRI_773,Tanah Emas Oil Palm Processing,5.244,118.326,MYS,None,Unknown
118.228499999527969,5.154099999819421,378,WRI_774,Tanjung Panjang Palm Oil Mill,5.1541,118.2285,MYS,None,Unknown
103.174700000460248,3.07719999995384,386,WRI_782,Sabah Softwood,3.0772,103.1747,MYS,None,Unknown
100.718700000354985,4.53700000008303,387,WRI_783,TSH Plantations (Sabahan Mill),4.537,100.7187,MYS,None,Unknown
110.290499999680748,-0.116099999770292,389,WRI_795,PTPN XIII (G. Meliau),-0.1161,110.2905,IDN,None,Unknown
106.004500000039826,-2.166099999276478,390,WRI_798,Putra Bangka Mandiri,-2.1661,106.0045,IDN,None,Unknown
102.920700000114337,-0.521299999926485,392,WRI_801,Agro Sarimas Indonesia,-0.5213,102.9207,IDN,None,Unknown
101.416600000133769,0.288499999956775,393,WRI_802,Bangun Tenera Riau,0.2885,101.4166,IDN,None,Unknown
101.324900000185366,0.166299999895083,394,WRI_805,Bina Sawit Nusantara,0.1663,101.3249,IDN,None,Unknown
101.581300000729783,0.542799999385601,396,WRI_808,Buditani Kembang Jaya,0.5428,101.5813,IDN,None,Unknown
100.398499999923871,1.813900000198597,397,WRI_809,Dwimitra Daya Riau,1.8139,100.3985,IDN,None,Unknown
100.611699999590357,0.884299999888936,398,WRI_810,Ekadura Indonesia,0.8843,100.6117,IDN,None,Unknown
101.267799999505286,0.137000000259901,399,WRI_811,Flora Wahana Tirta,0.137,101.2678,IDN,None,Unknown
102.205899999386986,-0.157899999588214,400,WRI_812,Gandaerah Hendana,-0.1579,102.2059,IDN,None,Unknown
100.676500000458063,1.585700000538376,401,WRI_814,Gunung Mas Raya,1.5857,100.6765,IDN,None,Unknown
101.273099999494491,1.006800000018874,402,WRI_815,Guna Agung Semesta,1.0068,101.2731,IDN,None,Unknown
101.287299999770582,1.430399999516636,403,WRI_816,Intan Sejati Andalan,1.4304,101.2873,IDN,None,Unknown
100.737100000080119,1.947400000433171,404,WRI_817,Jatimjaya Perkasa,1.9474,100.7371,IDN,None,Unknown
101.728900000360682,0.674599999945083,405,WRI_819,Kimia Tirta Utama,0.6746,101.7289,IDN,None,Unknown
100.95769999946036,1.635000000531153,406,WRI_821,Lahan Tani Sakti,1.635,100.9577,IDN,None,Unknown
102.088499999558834,1.548800000495727,408,WRI_823,Meskom Agro Sarimas,1.5488,102.0885,IDN,None,Unknown
101.005499999820401,0.705700000149551,409,WRI_825,Mitra Bumi,0.7057,101.0055,IDN,None,Unknown
100.885299999760662,0.770799999709207,410,WRI_827,Multi Agro Sentosa,0.7708,100.8853,IDN,None,Unknown
100.336599999745133,1.279700000292096,411,WRI_829,Nagamas Agro Mulia,1.2797,100.3366,IDN,None,Unknown
100.990199999902472,0.593099999619727,412,WRI_831,Peputra Masterindo,0.5931,100.9902,IDN,None,Unknown
100.529200000402838,0.683300000196842,413,WRI_833,Rohul Sawit Industri,0.6833,100.5292,IDN,None,Unknown
100.519000000457567,0.761299999646186,414,WRI_834,Sawit Asahan Indah,0.7613,100.519,IDN,None,Unknown
100.558499999681985,1.691900000429874,415,WRI_835,Salim Ivomas Pratama - PKS Balam,1.6919,100.5585,IDN,None,Unknown
101.390799999796613,-0.137000000259914,420,WRI_845,Surya Agrolika Reksa,-0.137,101.3908,IDN,None,Unknown
101.212499999872421,0.273699999925672,421,WRI_847,Tasma Puja,0.2737,101.2125,IDN,None,Unknown
102.273200000012352,-0.305199999471451,422,WRI_849,Tunggal Perkasa Plantation,-0.3052,102.2732,IDN,None,Unknown
100.49019999987226,1.765199999765994,423,WRI_850,Dharma Wungu Guna,1.7652,100.4902,IDN,None,Unknown
101.240199999917579,1.056900000002384,424,WRI_851,Murini Samsam,1.0569,101.2402,IDN,None,Unknown
101.621199999987297,0.449400000727168,425,WRI_852,Sinarsiak Dianpermai,0.4494,101.6212,IDN,None,Unknown
99.428499999649645,9.084400000226966,427,WRI_856,SANDAKAN BAY OIL MILL,9.0844,99.4285,THA,None,Unknown
102.93629999960794,2.488900000470645,428,WRI_857,Suburmas Plantations,2.4889,102.9363,MYS,None,Unknown
103.243799999437869,2.939000000244913,429,WRI_858,Serian Palm Oil Mill,2.939,103.2438,MYS,None,Unknown
101.145899999754135,3.745300000239864,430,WRI_859,Wealth Leap (Harvard Master),3.7453,101.1459,MYS,None,Unknown
114.026499999647797,3.941699999808035,431,WRI_860,Binu Plantations,3.9417,114.0265,MYS,None,Unknown
103.213099999144589,2.211199999332836,432,WRI_861,Kumpulan Krisjati (Trusan),2.2112,103.2131,MYS,None,Unknown
117.900300000231837,5.563699999970622,433,WRI_862,Solar Green (Judan),5.5637,117.9003,MYS,None,Unknown
111.931300000636512,2.465599999323069,434,WRI_865,RH Lundu Palm Oil Mill,2.4656,111.9313,MYS,None,Unknown
102.522000000826509,2.890800000257542,435,WRI_866,PSS Oil Mill,2.8908,102.522,MYS,None,Unknown
103.904400000174149,1.437600000141434,436,WRI_867,Woodman Kuala Baram Estates (Semanok Mill),1.4376,103.9044,MYS,None,Unknown
100.907000000207915,4.903600000029743,437,WRI_868,Mukah Kilang Kelapa Sawit,4.9036,100.907,MYS,None,Unknown
117.528799999600352,6.233799999737738,439,WRI_871,Sachiew Plantation,6.2338,117.5288,MYS,None,Unknown
100.515600000176335,5.052299999473938,440,WRI_872,Emrpesa (M),5.0523,100.5156,MYS,None,Unknown
96.15789999954616,4.453799999684683,441,WRI_875,PT. Mopoli Raya,4.4538,96.1579,IDN,None,Unknown
96.699999999914183,4.984999999520393,443,WRI_877,Blang Ketumba,4.985,96.7,IDN,None,Unknown
99.254000000039753,2.783100000251275,444,WRI_878,Prima Palm Latex Industri,2.7831,99.254,IDN,None,Unknown
99.441600000283927,2.79899999997044,445,WRI_879,Sawita Inter Perkasa,2.799,99.4416,IDN,None,Unknown
99.707399999809155,2.923900000200678,446,WRI_880,Sintong Abadi,2.9239,99.7074,IDN,None,Unknown
100.295599999947456,1.851399999976261,447,WRI_881,Simpang Kanan Lestarindo,1.8514,100.2956,IDN,None,Unknown
99.617799999585287,2.651400000436603,448,WRI_882,Socfindo (Aek Loba),2.6514,99.6178,IDN,None,Unknown
98.781000000445943,3.216999999452332,449,WRI_883,Cinta Raja,3.217,98.781,IDN,None,Unknown
98.8552999998536,3.395800000297535,450,WRI_884,Serdang Tengah,3.3958,98.8553,IDN,None,Unknown
98.763999999938292,3.327299999491983,451,WRI_885,Tales Inti Sawit,3.3273,98.764,IDN,None,Unknown
100.192399999497084,2.24060000042372,452,WRI_886,Cisadane Sawit Raya,2.2406,100.1924,IDN,None,Unknown
99.947700000369494,2.103100000015905,453,WRI_887,Pangkatan Indonesia,2.1031,99.9477,IDN,None,Unknown
100.099500000347774,2.333499999645717,454,WRI_888,Sawitta Unggul Jaya,2.3335,100.0995,IDN,None,Unknown
100.081700000672228,2.06059999975626,458,WRI_898,Tolan Tiga Indonesia,2.0606,100.0817,IDN,None,Unknown
99.999999999754252,1.000000000301925,459,WRI_899,Perkebunan Milano,1,100,IDN,None,Unknown
99.578300000360827,2.567499999980617,460,WRI_901,Kencana Inti Perkasa,2.5675,99.5783,IDN,None,Unknown
99.637899999900199,2.459000000385065,461,WRI_902,Kwalaintan Sawitselatan,2.459,99.6379,IDN,None,Unknown
100.081899999790437,2.226299999786968,462,WRI_903,Lingga Tiga Sawit,2.2263,100.0819,IDN,None,Unknown
99.963099999846506,1.065699999999407,463,WRI_907,Karya Agung Sawita,1.0657,99.9631,IDN,None,Unknown
97.964999999433658,3.260400000321343,464,WRI_910,Sawitta Jaya Lau Pakam,3.2604,97.965,IDN,None,Unknown
98.308600000003452,2.086500000061512,465,WRI_912,Nauli Sawit,2.0865,98.3086,IDN,None,Unknown
98.265600000040379,2.1149000002343,466,WRI_913,Sinar Gunung Sawit Raya,2.1149,98.2656,IDN,None,Unknown
117.479299999548815,6.351800000487317,467,WRI_915,Saengsiri Agro-Industries Co. Ltd,6.3518,117.4793,MYS,None,Unknown
112.340399999886188,-2.248100000246894,469,WRI_918,Semilar,-2.2481,112.3404,IDN,None,Unknown
102.910599999728191,2.737500000293331,470,WRI_919,Kilang Kelapa Sawit Felcra Bukit Kepong,2.7375,102.9106,MYS,None,Unknown
117.219699999638067,6.047500000758491,471,WRI_920,Kilang Kelapa Sawit Ladang Siang,6.0475,117.2197,MYS,None,Unknown
102.882000000057744,2.390699999549543,472,WRI_923,Kilang Kelapa Sawit Felcra Nasaruddin,2.3907,102.882,MYS,None,Unknown
102.685699999543203,3.57089999976468,473,WRI_924,Kilang Kelapa Sawit Felcra Seberang Perak,3.5709,102.6857,MYS,None,Unknown
117.884699999839938,5.401099999903852,474,WRI_925,Topaz Emas,5.4011,117.8847,MYS,None,Unknown
102.96209999994511,2.778500000751899,475,WRI_926,Kilang Kelapa Sawit Sungai Dingin,2.7785,102.9621,MYS,None,Unknown
102.806999999244724,2.666299999773557,476,WRI_927,Kilang Kelapa Sawit TRP,2.6663,102.807,MYS,None,Unknown
118.398199999639218,4.481599999531127,477,WRI_929,Boustead Emastulin (Segaria Mill),4.4816,118.3982,MYS,None,Unknown
102.372699999707521,-1.95779999935489,478,WRI_932,Sari Aditya Loka-1,-1.9578,102.3727,IDN,None,Unknown
102.896999999501688,5.109399999816425,479,WRI_934,K.K.S Maokil,5.1094,102.897,MYS,None,Unknown
100.716699999291251,5.178299999667764,480,WRI_935,KKS Telok Sengat,5.1783,100.7167,MYS,None,Unknown
104.04490000056532,1.566900000518556,481,WRI_936,Kilang Kosfarm Sdn Bhd,1.5669,104.0449,MYS,None,Unknown
103.529200000584083,2.309599999921687,483,WRI_939,Seri Intan Palm Oil Mill,2.3096,103.5292,MYS,None,Unknown
103.083000000511859,3.592599999687689,484,WRI_940,K.K.S. LUBUK ANTU,3.5926,103.083,MYS,None,Unknown
100.838899999516414,4.142299999915188,485,WRI_941,Felcra Jaya Samarahan,4.1423,100.8389,MYS,None,Unknown
101.198800000086834,3.913100000127672,486,WRI_942,Rekahalus,3.9131,101.1988,MYS,None,Unknown
101.512900000462636,-1.466699999933274,487,WRI_943,Kencana Sawit Indonesia,-1.4667,101.5129,IDN,None,Unknown
100.029200000372612,-0.15469999955261,489,WRI_945,AMP Plantation,-0.1547,100.0292,IDN,None,Unknown
99.333600000334897,3.06380000034588,490,WRI_946,PT HUTA BAYU MARSADA,3.0638,99.3336,IDN,None,Unknown
96.442600000185351,4.116199999367576,491,WRI_948,PT FAJAR BAIZURY & BROTHERS,4.1162,96.4426,IDN,None,Unknown
96.898999999304564,5.228399999827552,492,WRI_949,PT SYAUKATH SEJAHTERA,5.2284,96.899,IDN,None,Unknown
98.064200000451493,4.203600000707067,494,WRI_951,PT SISIRAU,4.2036,98.0642,IDN,None,Unknown
103.349299999629281,4.374399999347225,495,WRI_952,KIM LOONG PALM OIL MILLS  SDN BHD,4.3744,103.3493,MYS,None,Unknown
98.421399999451154,3.863100000212685,496,WRI_953,PT HARAPAN JAYA SAWITA JL .,3.8631,98.4214,IDN,None,Unknown
99.618199999618341,2.7846000000114,497,WRI_954,PT KARYA MITRA ANDALAN,2.7846,99.6182,IDN,None,Unknown
98.028499999744724,2.245099999908541,498,WRI_955,PT DELIMA MAKMUR,2.2451,98.0285,IDN,None,Unknown
101.327500000400406,1.081599999909049,501,WRI_959,"ADEI PLANTATION & INDUSTRI, PT",1.0816,101.3275,IDN,None,Unknown
102.092599999448794,-3.309699999780447,502,WRI_962,PT. SANDABI INDAH LESTARI,-3.3097,102.0926,IDN,None,Unknown
96.164399999634583,4.349700000152393,503,WRI_965,PT. Karya Tanah Subur,4.3497,96.1644,IDN,None,Unknown
97.989900000145553,2.316899999495337,504,WRI_966,PT. Perkebunan Lembah Bhakti,2.3169,97.9899,IDN,None,Unknown
101.0810000002256,3.989700000348223,505,WRI_967,Seong Thye Plantations Sdn. Bhd. (Rompin),3.9897,101.081,MYS,None,Unknown
102.481399999265321,2.243500000022122,506,WRI_968,U KERATONG,2.2435,102.4814,MYS,None,Unknown
110.463100000480964,0.729799999563873,507,WRI_969,Global Kalimantan Makmur,0.7298,110.4631,IDN,None,Unknown
110.332400000001996,-0.112300000716697,508,WRI_970,Bintang Harapan Desa,-0.1123,110.3324,IDN,None,Unknown
100.055100000268908,1.078700000796649,509,WRI_973,Era Palmina,1.0787,100.0551,IDN,None,Unknown
102.437699999693507,-2.081000000284222,510,WRI_976,Grahacipta Bangko Jaya,-2.081,102.4377,IDN,None,Unknown
100.154500000404965,1.128700000243929,511,WRI_978,Mazuma Agro Indonesia,1.1287,100.1545,IDN,None,Unknown
98.858300000101735,1.409300000111759,512,WRI_979,Maju Indo Raya,1.4093,98.8583,IDN,None,Unknown
101.241899999609032,-0.057500000044537,513,WRI_981,Kebun Pantai Raja,-0.0575,101.2419,IDN,None,Unknown
101.775200000147521,0.607399999770707,514,WRI_986,PTPN V (Lubuk Datam),0.6074,101.7752,IDN,None,Unknown
101.567100000453678,0.630499999715103,515,WRI_989,Surya Inti Sari Raya,0.6305,101.5671,IDN,None,Unknown
